2025-10-04 16:38:53,bitcoin,122368.0
2025-10-04 16:38:53,ethereum,4495.42
2025-10-04 16:38:53,dogecoin,0.252593
2025-10-04 16:39:24,bitcoin,122368.0
2025-10-04 16:39:24,ethereum,4495.42
2025-10-04 16:39:24,dogecoin,0.252593
2025-10-04 16:39:54,bitcoin,122367.0
2025-10-04 16:39:54,ethereum,4496.37
2025-10-04 16:39:54,dogecoin,0.252483
2025-10-04 16:40:58,bitcoin,122375.0
2025-10-04 16:40:58,ethereum,4497.63
2025-10-04 16:40:58,dogecoin,0.252483
